batch_number,production_line,done,created_at,updated_at,deleted_at
PR1_2024_3307,4,2024-10-29 00:00:00,,,
PR1_2024_3308,4,2024-10-30 00:00:00,,,
PR1_2024_3309,4,2024-10-31 00:00:00,,,
PR1_2024_3310,4,2024-11-01 00:00:00,,,
PR1_2024_3311,4,2024-11-02 00:00:00,,,
PR1_2024_3312,4,2024-11-03 00:00:00,,,
PR1_2024_3313,4,2024-11-04 00:00:00,,,
PR1_2024_3314,4,2024-11-05 00:00:00,,,
PR1_2024_3315,4,2024-11-07 00:00:00,,,
PR1_2024_3316,4,2024-11-08 00:00:00,,,
PR1_2024_3317,4,2024-11-09 00:00:00,,,
PR1_2024_3318,4,2024-11-10 00:00:00,,,
PR1_2024_3319,4,2024-11-11 00:00:00,,,
PR1_2024_3320,4,2024-11-12 00:00:00,,,
PR1_2024_3321,4,2024-11-13 00:00:00,,,
PR1_2024_3322,4,2024-11-13 00:00:00,,,
PR1_2024_3323,4,2024-11-14 00:00:00,,,
PR1_2024_3324,4,2024-11-15 00:00:00,,,
PR1_2024_3325,4,2024-11-16 00:00:00,,,
PR1_2024_3326,4,2024-11-17 00:00:00,,,
PR1_2024_3327,4,2024-11-18 00:00:00,,,
PR1_2024_3328,4,2024-11-19 00:00:00,,,
PR1_2024_3329,4,2024-11-20 00:00:00,,,
PR1_2024_3330,4,2024-11-21 00:00:00,,,
PR1_2024_3331,4,2024-11-22 00:00:00,,,
PR1_2024_3332,4,2024-11-23 00:00:00,,,
PR1_2024_3333,4,2024-11-24 00:00:00,,,
PR1_2024_3334,4,2024-11-25 00:00:00,,,
PR1_2024_3335,4,2024-11-26 00:00:00,,,
PR1_2024_3336,4,2024-11-27 00:00:00,,,
PR1_2024_3337,4,2024-11-28 00:00:00,,,
PR1_2024_3338,4,2024-11-29 00:00:00,,,
PR1_2024_3339,4,2024-11-30 00:00:00,,,
PR1_2024_3340,4,2024-12-01 00:00:00,,,
PR1_2024_3341,4,2024-12-02 00:00:00,,,
PR1_2024_3342,4,2024-12-03 00:00:00,,,
PR1_2024_3343,4,2024-12-04 00:00:00,,,
PR1_2024_3344,4,2024-12-05 00:00:00,,,
PR1_2024_3345,4,2024-12-06 00:00:00,,,
PR1_2024_3346,4,2024-12-07 00:00:00,,,
PR1_2024_3347,4,2024-12-08 00:00:00,,,
PR1_2024_3348,4,2024-12-09 00:00:00,,,
PR1_2024_3349,4,2024-12-10 00:00:00,,,
PR1_2024_3350,4,2024-12-11 00:00:00,,,
PR1_2024_3351,4,2024-12-12 00:00:00,,,
PR1_2024_3352,4,2024-12-13 00:00:00,,,
PR1_2024_3353,4,2024-12-14 00:00:00,,,
PR1_2024_3354,4,2024-12-15 00:00:00,,,
PR1_2024_3355,4,2024-12-16 00:00:00,,,
PR1_2024_3356,4,2024-12-17 00:00:00,,,
PR1_2024_3357,4,2024-12-17 00:00:00,,,
PR1_2024_3358,4,2024-12-18 00:00:00,,,
PR1_2024_3359,4,2024-12-20 00:00:00,,,
PR1_2024_3360,4,2024-12-21 00:00:00,,,
PR1_2024_3361,4,2024-12-22 00:00:00,,,
PR1_2024_3362,4,2024-12-22 00:00:00,,,
PR1_2024_3363,4,2024-12-23 00:00:00,,,
PR1_2024_3364,4,2024-12-24 00:00:00,,,
PR1_2024_3365,4,2024-12-25 00:00:00,,,
PR1_2024_3366,4,2024-12-27 00:00:00,,,
PR1_2024_3367,4,2024-12-28 00:00:00,,,
PR1_2024_3368,4,2024-12-29 00:00:00,,,
PR1_2024_3369,4,2024-12-30 00:00:00,,,
PR1_2024_3370,4,2024-12-31 00:00:00,,,
PR1_2024_3371,4,2025-01-01 00:00:00,,,
PR1_2024_3372,4,2025-01-02 00:00:00,,,
PR1_2024_3001,4,2025-01-03 00:00:00,,,
PR1_2024_3002,4,2025-01-04 00:00:00,,,
PR1_2024_3003,4,2025-01-05 00:00:00,,,
PR1_2024_3004,4,2025-01-06 00:00:00,,,
PR1_2024_3005,4,2025-01-07 00:00:00,,,
PR1_2024_3006,4,2025-01-08 00:00:00,,,
PR1_2025_3007,4,2025-01-09 00:00:00,,,
PR1_2025_3008,4,2025-01-10 00:00:00,,,
PR1_2025_3009,4,2025-01-11 00:00:00,,,
PR1_2025_3010,4,2025-01-11 00:00:00,,,
PR1_2025_3011,4,2025-01-12 00:00:00,,,
PR1_2025_3012,4,2025-01-13 00:00:00,,,
PR1_2025_3013,4,2025-01-14 00:00:00,,,
PR1_2025_3014,4,2025-01-15 00:00:00,,,
PR1_2025_3015,4,2025-01-16 00:00:00,,,
PR1_2025_3016,4,2025-01-17 00:00:00,,,
PR1_2025_3017,4,2025-01-18 00:00:00,,,
PR1_2025_3018,4,2025-01-19 00:00:00,,,
PR1_2025_3019,4,2025-01-20 00:00:00,,,
PR1_2025_3020,4,2025-01-21 00:00:00,,,
PR1_2025_3021,4,2025-01-22 00:00:00,,,
PR1_2025_3022,4,2025-01-23 00:00:00,,,
PR1_2025_3023,4,2025-01-24 00:00:00,,,
PR1_2025_3024,4,2025-01-25 00:00:00,,,
PR1_2025_3025,4,2025-01-26 00:00:00,,,
PR1_2025_3026,4,2025-01-28 00:00:00,,,
PR1_2025_3027,4,2025-01-29 00:00:00,,,
PR1_2025_3028,4,2025-01-30 00:00:00,,,
PR1_2025_3029,4,2025-01-31 00:00:00,,,
PR1_2025_3030,4,2025-02-01 00:00:00,,,
PR1_2025_3031,4,2025-02-02 00:00:00,,,
PR1_2025_3032,4,2025-02-03 00:00:00,,,
PR1_2025_3033,4,2025-02-04 00:00:00,,,
PR1_2025_3034,4,2025-02-05 00:00:00,,,
PR1_2025_3035,4,2025-02-06 00:00:00,,,
PR1_2025_3036,4,2025-02-07 00:00:00,,,
PR1_2025_3037,4,2025-02-08 00:00:00,,,
PR1_2025_3038,4,2025-02-09 00:00:00,,,
PR1_2025_3039,4,2025-02-10 00:00:00,,,
PR1_2025_3040,4,2025-02-11 00:00:00,,,
PR1_2025_3041,4,2025-02-12 00:00:00,,,
PR1_2025_3042,4,2025-02-13 00:00:00,,,
PR1_2025_3043,4,2025-02-14 00:00:00,,,
PR1_2025_3044,4,2025-02-15 00:00:00,,,
PR1_2025_3045,4,2025-02-16 00:00:00,,,
PR1_2025_3046,4,2025-02-17 00:00:00,,,
PR1_2025_3047,4,2025-02-18 00:00:00,,,
PR1_2025_3048,4,2025-02-19 00:00:00,,,
PR1_2025_3049,4,2025-02-20 00:00:00,,,
PR1_2025_3050,4,2025-02-21 00:00:00,,,
PR1_2025_3051,4,2025-02-22 00:00:00,,,
PR1_2025_3052,4,2025-02-23 00:00:00,,,
PR1_2025_3053,4,2025-02-24 00:00:00,,,
PR1_2025_3054,4,2025-02-25 00:00:00,,,
PR1_2025_3055,4,2025-02-26 00:00:00,,,
PR1_2025_3056,4,2025-02-27 00:00:00,,,
PR1_2025_3057,4,2025-02-27 00:00:00,,,
PR1_2025_3058,4,2025-02-28 00:00:00,,,
PR1_2025_3059,4,2025-03-01 00:00:00,,,
PR1_2025_3060,4,2025-03-02 00:00:00,,,
PR1_2025_3061,4,2025-03-03 00:00:00,,,
PR1_2025_3062,4,2025-03-04 00:00:00,,,
PR1_2025_3063,4,2025-03-05 00:00:00,,,
PR1_2025_3064,4,2025-03-06 00:00:00,,,
PR1_2025_3065,4,2025-03-07 00:00:00,,,
PR1_2025_3066,4,2025-03-08 00:00:00,,,
PR1_2025_3067,4,2025-03-09 00:00:00,,,
PR1_2025_3068,4,2025-03-10 00:00:00,,,
PR1_2025_3069,4,2025-03-11 00:00:00,,,
PR1_2025_3070,4,2025-03-12 00:00:00,,,
PR1_2025_3071,4,2025-03-13 00:00:00,,,
PR1_2025_3072,4,2025-03-14 00:00:00,,,
PR1_2025_3073,4,2025-03-15 00:00:00,,,
PR1_2025_3074,4,2025-03-16 00:00:00,,,
PR1_2025_3075,4,2025-03-17 00:00:00,,,
PR1_2025_3076,4,2025-03-18 00:00:00,,,
PR1_2025_3077,4,2025-03-19 00:00:00,,,
PR1_2025_3078,4,2025-03-20 00:00:00,,,
PR1_2025_3079,4,2025-03-21 00:00:00,,,
PR1_2025_3080,4,2025-03-22 00:00:00,,,
PR1_2025_3081,4,2025-03-23 00:00:00,,,
PR1_2025_3082,4,2025-03-24 00:00:00,,,
PR1_2025_3083,4,2025-03-25 00:00:00,,,
PR1_2025_3084,4,2025-03-26 00:00:00,,,
PR1_2025_3085,4,2025-03-27 00:00:00,,,
PR1_2025_3086,4,2025-03-28 00:00:00,,,
PR1_2025_3087,4,2025-03-29 00:00:00,,,
PR1_2025_3088,4,2025-03-30 00:00:00,,,
PR1_2025_3089,4,2025-03-31 00:00:00,,,
PR1_2025_3090,4,2025-04-01 00:00:00,,,
PR1_2025_3091,4,2025-04-02 00:00:00,,,
PR1_2025_3092,4,2025-04-03 00:00:00,,,
PR1_2025_3093,4,2025-04-03 00:00:00,,,
PR1_2025_3094,4,2025-04-04 00:00:00,,,
PR1_2025_3095,4,2025-04-05 00:00:00,,,
PR1_2025_3096,4,2025-04-06 00:00:00,,,
PR1_2025_3097,4,2025-04-07 00:00:00,,,
PR1_2025_3098,4,2025-04-08 00:00:00,,,
PR1_2025_3099,4,2025-04-09 00:00:00,,,
PR1_2025_3100,4,2025-04-10 00:00:00,,,
PR1_2025_3101,4,2025-04-11 00:00:00,,,
PR1_2025_3102,4,2025-04-12 00:00:00,,,
PR1_2025_3103,4,2025-04-13 00:00:00,,,
PR1_2025_3104,4,2025-04-14 00:00:00,,,
PR1_2025_3105,4,2025-04-14 00:00:00,,,
ST2_2024_01_742,5,2024-01-01 00:00:00,,,
ST2_2024_01_743,5,2024-01-02 00:00:00,,,
ST2_2024_01_744,5,2024-01-03 00:00:00,,,
ST2_2024_01_745,5,2024-01-04 00:00:00,,,
ST2_2024_01_746,5,2024-01-05 00:00:00,,,
ST2_2024_01_747,5,2024-01-06 00:00:00,,,
ST2_2024_01_748,5,2024-01-07 00:00:00,,,
ST2_2024_01_749,5,2024-01-08 00:00:00,,,
ST2_2024_01_750,5,2024-01-09 00:00:00,,,
ST2_2024_01_751,5,2024-01-10 00:00:00,,,
ST2_2024_01_752,5,2024-01-11 00:00:00,,,
ST2_2024_01_753,5,2024-01-12 00:00:00,,,
ST2_2024_01_754,5,2024-01-13 00:00:00,,,
ST2_2024_01_755,5,2024-01-14 00:00:00,,,
ST2_2024_01_756,5,2024-01-15 00:00:00,,,
ST2_2024_01_757,5,2024-01-16 00:00:00,,,
ST2_2024_01_758,5,2024-01-17 00:00:00,,,
ST2_2024_01_759,5,2024-01-18 00:00:00,,,
ST2_2024_01_760,5,2024-01-19 00:00:00,,,
ST2_2024_01_761,5,2024-01-20 00:00:00,,,
ST2_2024_01_762,5,2024-01-21 00:00:00,,,
ST2_2024_01_763,5,2024-01-22 00:00:00,,,
ST2_2024_01_764,5,2024-01-23 00:00:00,,,
ST2_2024_01_765,5,2024-01-24 00:00:00,,,
ST2_2024_01_766,5,2024-01-25 00:00:00,,,
ST2_2024_01_767,5,2024-01-26 00:00:00,,,
ST2_2024_01_768,5,2024-01-27 00:00:00,,,
ST2_2024_01_769,5,2024-01-28 00:00:00,,,
ST2_2024_01_770,5,2024-01-29 00:00:00,,,
ST2_2024_01_771,5,2024-01-30 00:00:00,,,
ST2_2024_01_772,5,2024-01-31 00:00:00,,,
ST2_2024_01_773,5,2024-02-01 00:00:00,,,
ST2_2024_01_774,5,2024-02-02 00:00:00,,,
ST2_2024_01_775,5,2024-02-03 00:00:00,,,
ST2_2024_01_776,5,2024-02-04 00:00:00,,,
ST2_2024_01_777,5,2024-02-05 00:00:00,,,
ST2_2024_01_778,5,2024-02-06 00:00:00,,,
ST2_2024_01_779,5,2024-02-07 00:00:00,,,
ST2_2024_01_780,5,2024-02-08 00:00:00,,,
ST2_2024_01_781,5,2024-02-09 00:00:00,,,
ST2_2024_02_782,5,2024-02-10 00:00:00,,,
ST2_2024_02_783,5,2024-02-11 00:00:00,,,
ST2_2024_02_784,5,2024-02-12 00:00:00,,,
ST2_2024_02_785,5,2024-02-13 00:00:00,,,
ST2_2024_02_786,5,2024-02-14 00:00:00,,,
ST2_2024_02_787,5,2024-02-15 00:00:00,,,
ST2_2024_02_788,5,2024-02-16 00:00:00,,,
ST2_2024_02_789,5,2024-02-17 00:00:00,,,
ST2_2024_02_790,5,2024-02-18 00:00:00,,,
ST2_2024_02_791,5,2024-02-19 00:00:00,,,
ST2_2024_02_792,5,2024-02-20 00:00:00,,,
ST2_2024_02_793,5,2024-02-21 00:00:00,,,
ST2_2024_02_794,5,2024-02-22 00:00:00,,,
ST2_2024_02_795,5,2024-02-23 00:00:00,,,
ST2_2024_02_796,5,2024-02-24 00:00:00,,,
ST2_2024_02_797,5,2024-02-25 00:00:00,,,
ST2_2024_02_798,5,2024-02-26 00:00:00,,,
ST2_2024_02_799,5,2024-02-27 00:00:00,,,
ST2_2024_02_800,5,2024-02-28 00:00:00,,,
ST2_2024_02_801,5,2024-02-29 00:00:00,,,
ST2_2024_02_802,5,2024-03-01 00:00:00,,,
ST2_2024_02_510,5,2024-03-02 00:00:00,,,
ST2_2024_02_511,5,2024-03-03 00:00:00,,,
ST2_2024_02_512,5,2024-03-04 00:00:00,,,
ST2_2024_02_513,5,2024-03-05 00:00:00,,,
ST2_2024_02_514,5,2024-03-06 00:00:00,,,
ST2_2024_02_515,5,2024-03-07 00:00:00,,,
ST2_2024_02_809,5,2024-03-08 00:00:00,,,
ST2_2024_02_810,5,2024-03-08 00:00:00,,,
ST2_2024_03_811,5,2024-03-09 00:00:00,,,
ST2_2024_03_812,5,2024-03-10 00:00:00,,,
ST2_2024_03_813,5,2024-03-11 00:00:00,,,
ST2_2024_03_814,5,2024-03-12 00:00:00,,,
ST2_2024_03_815,5,2024-03-13 00:00:00,,,
ST2_2024_03_816,5,2024-03-14 00:00:00,,,
ST2_2024_03_817,5,2024-03-15 00:00:00,,,
ST2_2024_03_818,5,2024-03-16 00:00:00,,,
ST2_2024_03_819,5,2024-03-17 00:00:00,,,
ST2_2024_03_820,5,2024-03-18 00:00:00,,,
ST2_2024_03_821,5,2024-03-19 00:00:00,,,
ST2_2024_03_822,5,2024-03-20 00:00:00,,,
ST2_2024_03_823,5,2024-03-20 00:00:00,,,
ST2_2024_03_824,5,2024-03-21 00:00:00,,,
ST2_2024_03_825,5,2024-03-22 00:00:00,,,
ST2_2024_03_826,5,2024-03-23 00:00:00,,,
ST2_2024_03_827,5,2024-03-24 00:00:00,,,
ST2_2024_03_828,5,2024-03-25 00:00:00,,,
ST2_2024_03_829,5,2024-03-26 00:00:00,,,
ST2_2024_03_830,5,2024-03-27 00:00:00,,,
ST2_2024_03_831,5,2024-03-28 00:00:00,,,
ST2_2024_03_832,5,2024-03-29 00:00:00,,,
ST2_2024_03_833,5,2024-03-30 00:00:00,,,
ST2_2024_03_834,5,2024-03-31 00:00:00,,,
ST2_2024_03_835,5,2024-03-31 00:00:00,,,
ST2_2024_03_836,5,2024-04-01 00:00:00,,,
ST2_2024_03_837,5,2024-04-02 00:00:00,,,
ST2_2024_03_838,5,2024-04-03 00:00:00,,,
ST2_2024_03_839,5,2024-04-04 00:00:00,,,
ST2_2024_03_840,5,2024-04-05 00:00:00,,,
ST2_2024_03_841,5,2024-04-06 00:00:00,,,
ST2_2024_03_842,5,2024-04-07 00:00:00,,,
ST2_2024_03_843,5,2024-04-08 00:00:00,,,
ST2_2024_04_844,5,2024-04-09 00:00:00,,,
ST2_2024_04_845,5,2024-04-10 00:00:00,,,
ST2_2024_04_846,5,2024-04-11 00:00:00,,,
ST2_2024_04_847,5,2024-04-12 00:00:00,,,
ST2_2024_04_848,5,2024-04-13 00:00:00,,,
ST2_2024_04_849,5,2024-04-14 00:00:00,,,
ST2_2024_04_850,5,2024-04-15 00:00:00,,,
ST2_2024_04_851,5,2024-04-15 00:00:00,,,
ST2_2024_04_852,5,2024-04-16 00:00:00,,,
ST2_2024_04_853,5,2024-04-17 00:00:00,,,
ST2_2024_04_854,5,2024-04-18 00:00:00,,,
ST2_2024_04_855,5,2024-04-19 00:00:00,,,
ST2_2024_04_856,5,2024-04-20 00:00:00,,,
ST2_2024_04_857,5,2024-04-21 00:00:00,,,
ST2_2024_04_858,5,2024-04-22 00:00:00,,,
ST2_2024_04_859,5,2024-04-23 00:00:00,,,
ST2_2024_04_860,5,2024-04-24 00:00:00,,,
ST2_2024_04_861,5,2024-04-25 00:00:00,,,
ST2_2024_04_862,5,2024-04-26 00:00:00,,,
ST2_2024_04_863,5,2024-04-27 00:00:00,,,
ST2_2024_04_864,5,2024-04-28 00:00:00,,,
ST2_2024_04_865,5,2024-04-29 00:00:00,,,
ST2_2024_04_866,5,2024-04-30 00:00:00,,,
ST2_2024_04_867,5,2024-05-01 00:00:00,,,
ST2_2024_04_868,5,2024-05-02 00:00:00,,,
ST2_2024_04_869,5,2024-05-03 00:00:00,,,
ST2_2024_04_870,5,2024-05-04 00:00:00,,,
ST2_2024_04_871,5,2024-05-04 00:00:00,,,
ST2_2024_04_872,5,2024-05-05 00:00:00,,,
ST2_2024_04_873,5,2024-05-06 00:00:00,,,
ST2_2024_04_874,5,2024-05-07 00:00:00,,,
ST2_2024_04_875,5,2024-05-08 00:00:00,,,
ST2_2024_05_876,5,2024-05-09 00:00:00,,,
ST2_2024_05_877,5,2024-05-10 00:00:00,,,
ST2_2024_05_878,5,2024-05-11 00:00:00,,,
ST2_2024_05_879,5,2024-05-12 00:00:00,,,
ST2_2024_05_880,5,2024-05-13 00:00:00,,,
ST2_2024_05_881,5,2024-05-14 00:00:00,,,
ST2_2024_05_882,5,2024-05-15 00:00:00,,,
ST2_2024_05_883,5,2024-05-16 00:00:00,,,
ST2_2024_05_884,5,2024-05-16 00:00:00,,,
ST2_2024_05_885,5,2024-05-18 00:00:00,,,
ST2_2024_05_886,5,2024-05-18 00:00:00,,,
ST2_2024_05_887,5,2024-05-19 00:00:00,,,
ST2_2024_05_888,5,2024-05-20 00:00:00,,,
ST2_2024_05_889,5,2024-05-21 00:00:00,,,
ST2_2024_05_890,5,2024-05-22 00:00:00,,,
ST2_2024_05_891,5,2024-05-23 00:00:00,,,
ST2_2024_05_892,5,2024-05-24 00:00:00,,,
ST2_2024_05_893,5,2024-05-25 00:00:00,,,
ST2_2024_05_894,5,2024-05-26 00:00:00,,,
ST2_2024_05_895,5,2024-05-27 00:00:00,,,
ST2_2024_05_896,5,2024-05-28 00:00:00,,,
ST2_2024_05_897,5,2024-05-29 00:00:00,,,
ST2_2024_05_898,5,2024-05-29 00:00:00,,,
ST2_2024_05_899,5,2024-05-31 00:00:00,,,
ST2_2024_05_900,5,2024-06-01 00:00:00,,,
ST2_2024_05_901,5,2024-06-02 00:00:00,,,
ST2_2024_05_902,5,2024-06-03 00:00:00,,,
ST2_2024_05_903,5,2024-06-04 00:00:00,,,
ST2_2024_05_904,5,2024-06-04 00:00:00,,,
ST2_2024_05_905,5,2024-06-05 00:00:00,,,
ST2_2024_05_906,5,2024-06-06 00:00:00,,,
ST2_2024_05_907,5,2024-06-07 00:00:00,,,
ST2_2024_05_908,5,2024-06-08 00:00:00,,,
ST2_2024_06_909,5,2024-06-09 00:00:00,,,
ST2_2024_06_910,5,2024-06-10 00:00:00,,,
ST2_2024_06_911,5,2024-06-11 00:00:00,,,
ST2_2024_06_912,5,2024-06-12 00:00:00,,,
ST2_2024_06_913,5,2024-06-13 00:00:00,,,
ST2_2024_06_914,5,2024-06-14 00:00:00,,,
ST2_2024_06_915,5,2024-06-15 00:00:00,,,
ST2_2024_06_916,5,2024-06-16 00:00:00,,,
ST2_2024_06_917,5,2024-06-17 00:00:00,,,
ST2_2024_06_918,5,2024-06-18 00:00:00,,,
ST2_2024_06_919,5,2024-06-19 00:00:00,,,
ST2_2024_06_920,5,2024-06-20 00:00:00,,,
ST2_2024_06_921,5,2024-06-20 00:00:00,,,
ST2_2024_06_922,5,2024-06-21 00:00:00,,,
ST2_2024_06_923,5,2024-06-23 00:00:00,,,
ST2_2024_06_924,5,2024-06-23 00:00:00,,,
ST2_2024_06_925,5,2024-06-25 00:00:00,,,
ST2_2024_06_926,5,2024-06-25 00:00:00,,,
ST2_2024_06_927,5,2024-06-26 00:00:00,,,
ST2_2024_06_928,5,2024-06-27 00:00:00,,,
ST2_2024_06_929,5,2024-06-28 00:00:00,,,
ST2_2024_06_930,5,2024-06-29 00:00:00,,,
ST2_2024_06_931,5,2024-06-30 00:00:00,,,
ST2_2024_06_932,5,2024-07-01 00:00:00,,,
ST2_2024_06_933,5,2024-07-02 00:00:00,,,
ST2_2024_06_934,5,2024-07-03 00:00:00,,,
ST2_2024_06_935,5,2024-07-04 00:00:00,,,
ST2_2024_06_936,5,2024-07-05 00:00:00,,,
ST2_2024_06_937,5,2024-07-06 00:00:00,,,
ST2_2024_06_938,5,2024-07-07 00:00:00,,,
ST2_2024_06_939,5,2024-07-08 00:00:00,,,
ST2_2024_07_940,5,2024-07-09 00:00:00,,,
ST2_2024_07_941,5,2024-07-10 00:00:00,,,
ST2_2024_07_942,5,2024-07-11 00:00:00,,,
ST2_2024_07_943,5,2024-07-12 00:00:00,,,
ST2_2024_07_944,5,2024-07-13 00:00:00,,,
ST2_2024_07_945,5,2024-07-14 00:00:00,,,
ST2_2024_07_946,5,2024-07-14 00:00:00,,,
ST2_2024_07_947,5,2024-07-16 00:00:00,,,
ST2_2024_07_948,5,2024-07-16 00:00:00,,,
ST2_2024_07_949,5,2024-07-17 00:00:00,,,
ST2_2024_07_950,5,2024-07-18 00:00:00,,,
ST2_2024_07_951,5,2024-07-19 00:00:00,,,
ST2_2024_07_952,5,2024-07-20 00:00:00,,,
ST2_2024_07_953,5,2024-07-21 00:00:00,,,
ST2_2024_07_954,5,2024-07-22 00:00:00,,,
ST2_2024_07_955,5,2024-07-23 00:00:00,,,
ST2_2024_07_956,5,2024-07-24 00:00:00,,,
ST2_2024_07_957,5,2024-07-25 00:00:00,,,
ST2_2024_07_958,5,2024-07-26 00:00:00,,,
ST2_2024_07_959,5,2024-07-27 00:00:00,,,
ST2_2024_07_960,5,2024-07-28 00:00:00,,,
ST2_2024_07_961,5,2024-07-29 00:00:00,,,
ST2_2024_07_962,5,2024-07-30 00:00:00,,,
ST2_2024_07_963,5,2024-07-31 00:00:00,,,
ST2_2024_07_964,5,2024-08-01 00:00:00,,,
ST2_2024_07_965,5,2024-08-01 00:00:00,,,
ST2_2024_07_966,5,2024-08-03 00:00:00,,,
ST2_2024_07_967,5,2024-08-04 00:00:00,,,
ST2_2024_07_968,5,2024-08-05 00:00:00,,,
ST2_2024_07_969,5,2024-08-06 00:00:00,,,
ST2_2024_07_970,5,2024-08-07 00:00:00,,,
ST2_2024_07_971,5,2024-08-08 00:00:00,,,
ST2_2024_07_972,5,2024-08-09 00:00:00,,,
ST2_2024_08_973,5,2024-08-09 00:00:00,,,
ST2_2024_08_974,5,2024-08-10 00:00:00,,,
ST2_2024_08_975,5,2024-08-11 00:00:00,,,
ST2_2024_08_976,5,2024-08-12 00:00:00,,,
ST2_2024_08_977,5,2024-08-14 00:00:00,,,
ST2_2024_08_978,5,2024-08-14 00:00:00,,,
ST2_2024_08_979,5,2024-08-16 00:00:00,,,
ST2_2024_08_980,5,2024-08-16 00:00:00,,,
ST2_2024_08_981,5,2024-08-18 00:00:00,,,
ST2_2024_08_982,5,2024-08-18 00:00:00,,,
ST2_2024_08_983,5,2024-08-19 00:00:00,,,
ST2_2024_08_984,5,2024-08-21 00:00:00,,,
ST2_2024_08_985,5,2024-08-22 00:00:00,,,
ST2_2024_08_986,5,2024-08-23 00:00:00,,,
ST2_2024_08_987,5,2024-08-24 00:00:00,,,
ST2_2024_08_988,5,2024-08-25 00:00:00,,,
ST2_2024_08_989,5,2024-08-26 00:00:00,,,
ST2_2024_08_990,5,2024-08-27 00:00:00,,,
ST2_2024_08_991,5,2024-08-28 00:00:00,,,
ST2_2024_08_992,5,2024-08-29 00:00:00,,,
ST2_2024_08_993,5,2024-08-30 00:00:00,,,
ST2_2024_08_994,5,2024-08-31 00:00:00,,,
ST2_2024_08_995,5,2024-09-01 00:00:00,,,
ST2_2024_08_996,5,2024-09-02 00:00:00,,,
ST2_2024_08_997,5,2024-09-03 00:00:00,,,
ST2_2024_08_998,5,2024-09-04 00:00:00,,,
ST2_2024_08_999,5,2024-09-05 00:00:00,,,
ST2_2024_08_001,5,2024-09-06 00:00:00,,,
ST2_2024_08_002,5,2024-09-07 00:00:00,,,
ST2_2024_08_003,5,2024-09-08 00:00:00,,,
ST2_2024_09_004,5,2024-09-09 00:00:00,,,
ST2_2024_09_005,5,2024-09-10 00:00:00,,,
ST2_2024_09_006,5,2024-09-11 00:00:00,,,
ST2_2024_09_007,5,2024-09-12 00:00:00,,,
ST2_2024_09_008,5,2024-09-13 00:00:00,,,
ST2_2024_09_009,5,2024-09-14 00:00:00,,,
ST2_2024_09_010,5,2024-09-15 00:00:00,,,
ST2_2024_09_011,5,2024-09-16 00:00:00,,,
ST2_2024_09_012,5,2024-09-17 00:00:00,,,
ST2_2024_09_013,5,2024-09-17 00:00:00,,,
ST2_2024_09_014,5,2024-09-18 00:00:00,,,
ST2_2024_09_015,5,2024-09-19 00:00:00,,,
ST2_2024_09_016,5,2024-09-20 00:00:00,,,
ST2_2024_09_017,5,2024-09-21 00:00:00,,,
ST2_2024_09_018,5,2024-09-22 00:00:00,,,
ST2_2024_09_019,5,2024-09-23 00:00:00,,,
ST2_2024_09_020,5,2024-09-24 00:00:00,,,
ST2_2024_09_021,5,2024-09-25 00:00:00,,,
ST2_2024_09_022,5,2024-09-26 00:00:00,,,
ST2_2024_09_023,5,2024-09-27 00:00:00,,,
ST2_2024_09_024,5,2024-09-28 00:00:00,,,
ST2_2024_09_025,5,2024-09-29 00:00:00,,,
ST2_2024_09_026,5,2024-09-30 00:00:00,,,
ST2_2024_09_027,5,2024-10-01 00:00:00,,,
ST2_2024_09_028,5,2024-10-02 00:00:00,,,
ST2_2024_09_029,5,2024-10-03 00:00:00,,,
ST2_2024_09_030,5,2024-10-04 00:00:00,,,
ST2_2024_09_031,5,2024-10-05 00:00:00,,,
ST2_2024_09_032,5,2024-10-06 00:00:00,,,
ST2_2024_09_033,5,2024-10-06 00:00:00,,,
ST2_2024_09_034,5,2024-10-07 00:00:00,,,
ST2_2024_10_035,5,2024-10-08 00:00:00,,,
ST2_2024_10_036,5,2024-10-09 00:00:00,,,
ST2_2024_10_037,5,2024-10-10 00:00:00,,,
ST2_2024_10_038,5,2024-10-11 00:00:00,,,
ST2_2024_10_039,5,2024-10-12 00:00:00,,,
ST2_2024_10_040,5,2024-10-13 00:00:00,,,
ST2_2024_10_041,5,2024-10-14 00:00:00,,,
ST2_2024_10_042,5,2024-10-14 00:00:00,,,
ST2_2024_10_043,5,2024-10-15 00:00:00,,,
ST2_2024_10_044,5,2024-10-16 00:00:00,,,
ST2_2024_10_045,5,2024-10-17 00:00:00,,,
ST2_2024_10_046,5,2024-10-18 00:00:00,,,
ST2_2024_10_047,5,2024-10-19 00:00:00,,,
ST2_2024_10_048,5,2024-10-20 00:00:00,,,
ST2_2024_10_049,5,2024-10-21 00:00:00,,,
ST2_2024_10_050,5,2024-10-22 00:00:00,,,
ST2_2024_10_051,5,2024-10-23 00:00:00,,,
ST2_2024_10_052,5,2024-10-23 00:00:00,,,
ST2_2024_10_053,5,2024-10-24 00:00:00,,,
ST2_2024_10_054,5,2024-10-25 00:00:00,,,
ST2_2024_10_055,5,2024-10-26 00:00:00,,,
ST2_2024_10_056,5,2024-10-27 00:00:00,,,
ST2_2024_10_057,5,2024-10-28 00:00:00,,,
ST2_2024_10_058,5,2024-10-29 00:00:00,,,
